#####################################################################
# Alchemist log file - simulation started at: 2025-04-29T08:08+0000 #
#####################################################################
#
# seed = 0.0, areas = 5, lossThreshold = 40.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 0.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 2.60 2.60 2.60 0.00 1.7951171398162842 1.7951171398162842 1.7951171398162842 0.0 0.671875 0.671875 0.671875 0.0
1.1 56.0 0.30677784334336006 0.0 2.5947054576022284 2.177816025870187 0.5349391233766234 1.34 2.69 2.59 0.0302 0.9363810420036316 3.9571352005004883 2.068938707666738 0.48321399727413206 0.328125 0.828125 0.5286156365955473 0.011623768768302855
2.1 17.0 0.45629306375980383 6.0 1.3148862156910555 1.2287409757716314 0.7406168831168831 0.764 1.45 1.32 0.0115 0.7412755489349365 2.234719157218933 1.172238585140024 0.17316194691447684 0.5625 0.875 0.7325994318181819 0.006062490611559705
3.1 7.0 0.6003359214322908 1.0 0.7881883126390832 0.8974201994708606 0.7767816558441558 0.601 0.992 0.794 0.0127 0.4901612401008606 1.6878238916397095 0.863151527941227 0.09008236484333815 0.609375 0.890625 0.7690420628478665 0.005307841981178492
4.1 5.0 0.5592973644605704 0.0 0.8485768352981123 0.9223635440213341 0.782049512987013 0.470 1.36 0.840 0.0437 0.44071388244628906 2.0742735862731934 0.8743258645491941 0.1499830117051452 0.578125 0.90625 0.7751804557050093 0.005000921589641895
5.1 5.0 0.7268866951550756 0.0 0.5929080068213599 0.7575195005961827 0.7976542207792209 0.312 0.909 0.595 0.0186 0.35882994532585144 1.6139616966247559 0.7271617954330786 0.0787171411344858 0.640625 0.90625 0.7913091372912802 0.004838929188853815
6.1 5.0 0.8891046028052058 0.0 0.46537038844078776 0.6790675344211715 0.810101461038961 0.231 0.693 0.470 0.0132 0.3109947443008423 1.3944825530052185 0.6566660915102277 0.05554983522094072 0.640625 0.922077922077922 0.8037634798237476 0.00469659259158754
7.1 5.0 0.44622804975935393 0.0 0.5875942793861031 0.7028195518255234 0.8133238636363636 0.239 0.810 0.598 0.0187 0.3172789514064789 1.408475399017334 0.6804354882666044 0.05973463859520777 0.65625 0.9375 0.8075320326994434 0.004489650960656699
8.1 3.0 0.6223420695747648 0.0 0.4594064270492111 0.640795252344438 0.8182264610389609 0.220 0.665 0.470 0.0139 0.2731974720954895 1.2746798396110535 0.6225024360631194 0.047704711240522155 0.65625 0.948051948051948 0.8126920512523191 0.00436829515573679
9.1 3.0 0.7160836930360113 0.0 0.3818290116052542 0.6076207422784397 0.821517857142857 0.163 0.565 0.391 0.0104 0.2560618817806244 1.1707964539527893 0.5919941413615432 0.04038760404218749 0.640625 0.948051948051948 0.8166454081632653 0.004285923103108104
10.1 3.0 0.4838231341540814 0.0 0.470605642481574 0.6061682564658778 0.8246469155844155 0.225 0.753 0.483 0.0175 0.24948491156101227 1.2047582864761353 0.5906099615884679 0.04279542611536911 0.671875 0.948051948051948 0.8206422483766234 0.0035792883018716274
11.1 3.0 0.6456178784370422 0.0 0.38672856298674435 0.581247325230922 0.8285673701298701 0.159 0.623 0.397 0.0123 0.23275363445281982 1.1403360962867737 0.566995007917285 0.03834790835826624 0.640625 0.948051948051948 0.8246861955009276 0.0037050654867561237
12.1 3.0 0.8247043245817934 0.0 0.32784059360623363 0.5661322825614895 0.8340259740259739 0.119 0.536 0.338 0.00947 0.21536600589752197 1.07584348320961 0.5531175378710032 0.035343810004214535 0.671875 0.948051948051948 0.8296614100185529 0.0036937925267039842
