Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.4728517748905259,3.374395134486258,0.9251260516073297
1.0,0.21375080859142107,3.0183119510952383,0.9335974726368933
2.0,0.17968862383164338,2.644387979581952,0.9425925656507361
3.0,0.15716563341543188,2.3948230425966903,0.9475246603372217
4.0,0.13845597627646553,2.1280533096939327,0.9540288946500297
5.0,0.12223562063204013,1.9302452156413346,0.958379745048692
6.0,0.11008929132650593,1.7610371928452515,0.96129282894963
7.0,0.09930348699764441,1.604426292832941,0.9657638566653475
8.0,0.09133868427927111,1.510587524191942,0.9676679026081854
9.0,0.08299571416590734,1.388175116002094,0.9708948154602737
10.0,0.07650628407829388,1.3075261371512896,0.9728669292980754
11.0,0.07140702321612938,1.2368332904786803,0.973999847519892
12.0,0.06647707271238247,1.1891565468767658,0.9743092398886232
13.0,0.062527694258798,1.1552603431907482,0.9741437880916252
14.0,0.05875588864109755,1.1124983384407825,0.9767625548421557
15.0,0.0558317147393325,1.080963423224166,0.9767079431128189
16.0,0.052974163816838254,1.0005944948951946,0.9778823585661527
17.0,0.05041858411508968,0.9919343464414123,0.9783433011945355
18.0,0.049067432689197416,0.95973554255208,0.9792053102690049
19.0,0.04636971405034479,0.9559719441493507,0.9795449218154856
20.0,0.04412242038041549,0.9037941374594811,0.9806417805118346
21.0,0.04227123746022892,0.8728366673947312,0.9813620488682201
22.0,0.041428013070625845,0.8686932687659282,0.9814429102696535
23.0,0.03915871759665426,0.8547813474775466,0.9809377664915061
24.0,0.037913499587857655,0.8297936243418371,0.9826043413191607
25.0,0.03651403842600468,0.7883291098073824,0.9825460051956406
26.0,0.03608791279523666,0.7843112812179607,0.9829868582233331
27.0,0.03488036435984135,0.7983917481513345,0.9827647745115801
28.0,0.033679422033175734,0.7567461036698659,0.9842581236705539
29.0,0.03311308265217441,0.751994104256155,0.9845201296942124
