Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.46253922490661525,3.3605838326364754,0.9271702826947943
1.0,0.21900112116760123,2.959225255176425,0.9352424040767272
2.0,0.18453164879960388,2.620016060397029,0.9423109212328581
3.0,0.16237326738701138,2.3939303300343453,0.9474089445486819
4.0,0.14651965171485537,2.173228474892676,0.9528430147782916
5.0,0.1321788920016826,1.9601139142923056,0.9573447874745854
6.0,0.12171778977668976,1.8489443681621924,0.9612849421017328
7.0,0.11193482046547565,1.6864001992112025,0.9632186964307783
8.0,0.10437092103701334,1.5871867661736905,0.9659772167280543
9.0,0.09710255012201781,1.5126720390375703,0.9672726863676884
10.0,0.09190380335861822,1.4497586561413482,0.9686001640465095
11.0,0.08692202261464001,1.3330105271725916,0.9709875116371651
12.0,0.08237831318946683,1.2815788609487937,0.9717823947472103
13.0,0.07844492049224726,1.2257663030084223,0.9730014569581329
14.0,0.07398634705334615,1.1590605311794207,0.9756612712439514
15.0,0.07080578221792769,1.1343139747204258,0.9743449133715357
16.0,0.06817358520445628,1.086314660946373,0.9761240894208537
17.0,0.06615230760784326,1.0907422255794517,0.9768068823424394
18.0,0.062421816835644336,0.9902507791435347,0.9787796582950515
19.0,0.06012793695887492,0.9682035210565664,0.9781406791730872
20.0,0.05857856916393952,0.9453071531222668,0.9777491908182256
21.0,0.05587558533986496,0.9009979578037747,0.9797931909785986
22.0,0.05455638053291678,0.907326127916749,0.9799990008368075
23.0,0.052959438302113006,0.8487836139451247,0.9816434711629305
24.0,0.05121700335850609,0.8538850641273893,0.9817991667717904
25.0,0.049123720634885,0.8201437295079813,0.9823148851531373
26.0,0.04829625298050894,0.7968010619521374,0.9825020450725017
27.0,0.04680795125507041,0.7598113064514473,0.9831779363030547
28.0,0.045684286110153495,0.7733224763114412,0.9831206212371546
29.0,0.04453592513549487,0.7635152829196886,0.9827961830999966
