Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.46880115488138574,3.384008369632065,0.9250159212007277
1.0,0.21719091256139972,2.875894000902772,0.9366058484902184
2.0,0.15712196994043517,2.3719471185375003,0.9484057062888437
3.0,0.13249651091939676,2.088712701140903,0.9530012324588613
4.0,0.11337857792794157,1.8044945391826333,0.9616579624942099
5.0,0.09696619450212174,1.6043698673136533,0.9665086141699086
6.0,0.08576905176351537,1.4236275562597438,0.9693687629539319
7.0,0.07557087684794682,1.3104054323257879,0.9718073673471923
8.0,0.06932317137245544,1.1779185982001945,0.9754409405068003
9.0,0.062904409311821,1.145544480383396,0.9756689287233418
10.0,0.058898458137017815,1.057814462010283,0.9775616331633868
11.0,0.05371616838157179,0.9944563524238765,0.9787122132256358
12.0,0.04996362935977858,0.9704074673494324,0.9803938407601087
13.0,0.04630821458128358,0.8933991575089749,0.9810726112367131
14.0,0.04380573889672974,0.8698810505995062,0.981644449073161
15.0,0.04113633415660549,0.827416528845788,0.9825305931010497
16.0,0.03937310316371478,0.7762485985568491,0.982913544164703
17.0,0.0372767885498377,0.7402680972788949,0.9841827732785059
18.0,0.03549839871196496,0.7403896872518817,0.9841629891697535
19.0,0.0340000126211463,0.6894819761102553,0.9855046875759987
20.0,0.03242897444585994,0.6795421363826608,0.9853333439492663
21.0,0.030798814785731474,0.6607465248124208,0.9857238438939127
22.0,0.029866958306203322,0.6427481906270259,0.9864365250251643
23.0,0.02842710420794511,0.6252422837031191,0.9863880328110111
24.0,0.02766196404551101,0.6313715442226385,0.985990155458286
25.0,0.02697249279556553,0.6343257029613596,0.986646895293721
26.0,0.026114866232120063,0.6094437806276255,0.9868840148007284
27.0,0.025067870003080736,0.6088069374195766,0.987180247834071
28.0,0.02446326970619446,0.6076974521586089,0.9869852166480704
29.0,0.023389641922689303,0.5803696899615169,0.9880919755575577
