Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.765751989378894,6.301379565456882,0.8622213460433019
1.0,0.3779082328896849,5.354576532396022,0.8819018385676657
2.0,0.30486266415452695,4.586784815774881,0.9009029768876201
3.0,0.26338635023051493,4.068516234360868,0.9127842075615004
4.0,0.22906222362032547,3.5828491420438513,0.9242789399738198
5.0,0.20226330358298447,3.250504266359494,0.9304256714419742
6.0,0.18127883691670882,2.96778189473378,0.9377147277989722
7.0,0.16286299631431278,2.692147888469626,0.9422302771182324
8.0,0.1487544505692046,2.518052761487779,0.9463141807622351
9.0,0.13589674782755667,2.3161245297291315,0.9514205114430596
10.0,0.12520312954469076,2.163989821273135,0.9547158617720513
11.0,0.11693181921247969,2.059655648757034,0.9567821363678009
12.0,0.10812915281094097,1.91497229679102,0.9597452587855757
13.0,0.10289158464048043,1.8663442206274339,0.9606583306820154
14.0,0.09547280628082985,1.8087549524594215,0.9615185972385291
15.0,0.09033116058595195,1.6765204079268006,0.9646818536954557
16.0,0.08456775352331652,1.5951554284026497,0.9663866948427499
17.0,0.08053034851218194,1.5831602761226167,0.9667298340800001
18.0,0.07667087231824365,1.5160322706914666,0.967615272321727
19.0,0.07276645380662501,1.4679705906960954,0.9681040221844167
20.0,0.06999799166556973,1.3749921729283232,0.9711907489013778
21.0,0.06695468496710848,1.3222838090794722,0.9719337398069722
22.0,0.06398628330118297,1.354733958092811,0.9706618123328962
23.0,0.06128420491273563,1.3087899871376885,0.9715530999910219
24.0,0.058586772761186755,1.2721373380705971,0.9719566849870485
25.0,0.05738757739959241,1.2044080979411773,0.9735822739986625
26.0,0.05509020342161981,1.1618496207041926,0.9754913413440128
27.0,0.052640207011455276,1.1628597938541134,0.9744628394636392
28.0,0.05178129024111013,1.1158785892331435,0.9751120067646885
29.0,0.04986142839687841,1.0966086656165772,0.9765618329547837
