Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.7756583535393987,6.37395073754713,0.8621550356808799
1.0,0.46611751095599496,5.595382130974904,0.8786702761372369
2.0,0.3160193618901676,4.7718542771914505,0.8961859451794456
3.0,0.26909205468496433,4.145711254017661,0.9118122150271196
4.0,0.23350994159324168,3.6981186704384164,0.9207942782264876
5.0,0.20687604616257496,3.2824135781562656,0.930757957148057
6.0,0.18341712096537244,3.0151546247210352,0.936411991121465
7.0,0.16473215980261327,2.715868009136757,0.9408328992012315
8.0,0.14950731808422615,2.5094352291047106,0.9466303339168453
9.0,0.13771224268550714,2.3486575457037544,0.9508244191699599
10.0,0.12600169199671135,2.1987892114266288,0.9543632915598341
11.0,0.11634552429670589,2.0539940387687237,0.9565937212876489
12.0,0.1082489291762373,1.9277175527505461,0.9591146218615414
13.0,0.10060176775481425,1.866734873796231,0.9610263659024453
14.0,0.0944306598830895,1.7526633017214772,0.9624365713678409
15.0,0.08955686796878974,1.650591488029895,0.964675027349378
16.0,0.08474069529615712,1.584300206588232,0.9659359171628303
17.0,0.08037463728516529,1.5122075637359376,0.9679756210709347
18.0,0.07592359547776556,1.4533773601616122,0.9701534944353909
19.0,0.07275022944696805,1.3950366371127894,0.9704641775162597
20.0,0.0689579135716535,1.3735679975148378,0.970222794465754
21.0,0.06625122762195919,1.2910097037549713,0.9728149714875134
22.0,0.0631876950887214,1.2993809469057305,0.9725725490307837
23.0,0.06055017366829607,1.2467784681002376,0.9734017690180607
24.0,0.05893526947233925,1.2460492489894386,0.9738569845615302
25.0,0.05658580816676087,1.1944205829504062,0.9739817511934085
26.0,0.054271259957343915,1.1422795554139884,0.9748989827285379
27.0,0.05277143893608859,1.1042974043733558,0.9762593424137712
28.0,0.051046733614151296,1.100797965958118,0.9766737636299183
29.0,0.04875451656236432,1.058956458929897,0.9774401422279339
