Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.1337130630885657,10.660780023336411,0.7754614874835768
1.0,0.6864954928580832,9.537561236321926,0.7973233713307094
2.0,0.5881125173741402,8.895936309099197,0.8113789790099522
3.0,0.5401514273423298,8.370191505998372,0.8240053320952637
4.0,0.5050587378245595,7.916771930158138,0.8344928256066652
5.0,0.47278370020575716,7.514721860140562,0.8438829487939553
6.0,0.44554438144388336,7.0768461732566355,0.853595338100467
7.0,0.42074972787696746,6.744686025232077,0.8609794291637657
8.0,0.3982057302454581,6.472275858670473,0.8679617074873791
9.0,0.37901426373587827,6.1625994391739365,0.8741305131508236
10.0,0.35920155121711667,5.91316722728312,0.8771306090992627
11.0,0.34266532518043846,5.692246147468686,0.8826118448211663
12.0,0.32755364856445274,5.450983156599104,0.8891218338470032
13.0,0.3124472385867178,5.222721126228571,0.8920185608186546
14.0,0.30080807914848245,5.0550030606985095,0.8970927745879135
15.0,0.28936475523330896,4.868781773149967,0.898938543694734
16.0,0.27743967043390017,4.706792542748153,0.9033067893367424
17.0,0.2677337148814766,4.589204842969775,0.9029072903307237
18.0,0.25950798785225054,4.480665631517768,0.9061244002135532
19.0,0.2518476036606608,4.300642731040716,0.9096306079643189
20.0,0.24357430124223403,4.216497854217887,0.9114011761039857
21.0,0.23625123995301847,4.111311007551849,0.9142267936355537
22.0,0.23049297980678254,4.047482315097004,0.9151526600166957
23.0,0.22460852557116312,3.9477732377126813,0.9158756303731019
24.0,0.21838818308271296,3.9039427260681987,0.9184742723035891
25.0,0.2145082974109144,3.8691020934283733,0.9179333330801296
26.0,0.20987694297341228,3.71050943877548,0.9207619700834684
27.0,0.20496379465988976,3.69476696960628,0.921246592601551
28.0,0.2009871323132868,3.6249126994609835,0.9244789323889812
29.0,0.19701904493363182,3.541594608463347,0.9234966400373468
