Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.7659263254208455,6.271691007986664,0.863318163064367
1.0,0.4018041303413205,5.365950536150486,0.8824356617726515
2.0,0.34013188070676925,4.799584002792836,0.895944418988543
3.0,0.3000957262498753,4.35954424676951,0.9076145110634312
4.0,0.2697195366384712,3.986399804102257,0.9142260139014889
5.0,0.24348469648006554,3.5881478606164454,0.9241715498493168
6.0,0.22251756707538298,3.355645680418238,0.9286800996761495
7.0,0.20467593038210827,3.136680392876733,0.9329127837868844
8.0,0.19057082981453718,2.926358017377788,0.9375112213012303
9.0,0.17712030489354336,2.752631999917794,0.9427333371012585
10.0,0.16639809446030512,2.6205462519836145,0.944288033959766
11.0,0.15689110942373452,2.4736187543557024,0.9481112158191826
12.0,0.14713898372202583,2.3474791294932946,0.9510359460378033
13.0,0.14097653020103273,2.243077403799398,0.9514210629813512
14.0,0.13326658649393583,2.1801131403562612,0.9547200214878835
15.0,0.12622903122690382,2.0846949121344367,0.9556285518291594
16.0,0.12076119831554669,2.0038071207255417,0.9580896442897149
17.0,0.11554252755393665,1.9215292809004314,0.9592980834557723
18.0,0.11208265751768148,1.8763096736881197,0.960891314480901
19.0,0.10752106020693242,1.8124435238080332,0.961464622539843
20.0,0.1034326182472332,1.7653611908429594,0.9627772557312353
21.0,0.1001552000956401,1.7198569670157304,0.9626943974142557
22.0,0.09663286567088533,1.668278691927335,0.9646586639258836
23.0,0.09398084014689446,1.623587057318,0.966185583075723
24.0,0.09082366176020008,1.5914358209650346,0.96649083793482
25.0,0.08880807007553355,1.5640899539020756,0.967477552742591
26.0,0.08573021591033424,1.5155218086589592,0.9677500593331613
27.0,0.08288639988050467,1.4626705448347093,0.9684746375214226
28.0,0.08002473854459613,1.4613845906574534,0.9681712334892575
29.0,0.07897707614548813,1.4278330736443605,0.969385185006662
