Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.4739106605447075,381.415488243103,0.0
1.0,0.3141531017252424,555.2393307685852,0.0
2.0,0.27219884470334593,732.0806775093079,0.0
3.0,0.24813780553218517,815.415057182312,0.0
4.0,0.23349774575651785,793.4353718757629,0.0
5.0,0.22172966858984577,797.933464050293,0.0
6.0,0.21349236652948975,784.6633787155151,0.0
7.0,0.20421195853916296,789.0641055107117,0.0
8.0,0.19654722741099062,779.7338585853577,0.0
9.0,0.1907759665543902,786.9608101844788,0.0
10.0,0.1854699028952803,781.7407393455505,0.0
11.0,0.18016593222733188,782.2522711753845,0.0
12.0,0.1750453485941016,781.0774989128113,0.0
13.0,0.1697906111074899,786.5521922111511,0.0
14.0,0.16631093305885333,787.9741206169128,0.0
15.0,0.16223047570788954,784.7383456230164,0.0
16.0,0.15861499152401232,795.30189037323,0.0
17.0,0.1536405402254169,798.8177518844604,0.0
18.0,0.15012584100097068,803.7433581352234,0.0
19.0,0.14661378920017631,809.1784915924072,0.0
20.0,0.14370995820386137,817.365047454834,0.0
21.0,0.1402926953558723,819.8722138404846,0.0
22.0,0.13636541104585956,828.0113139152527,0.0
23.0,0.13370501762730605,838.143609046936,0.0
24.0,0.13169361399904125,836.4069266319275,0.0
25.0,0.12886995820645664,854.067864894867,0.0
26.0,0.1256680102582143,853.4651908874512,0.0
27.0,0.12374321543686286,861.8136401176453,0.0
28.0,0.12144914977576546,884.5109667778015,0.0
29.0,0.11921182396211977,897.6295118331909,0.0
