Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.779762780714098,1021.387131690979,0.0
1.0,0.4955480375223777,1577.232357263565,0.0
2.0,0.41898778833493067,1880.0267963409424,0.0
3.0,0.3786815137020838,1802.2104873657227,0.0
4.0,0.3518358935490957,1819.3407225608826,0.0
5.0,0.3312783487057754,1801.2890887260437,0.0
6.0,0.3127492992777971,1803.0509576797485,0.0
7.0,0.29682882983672537,1785.8420705795288,0.0
8.0,0.28283750949673875,1783.5563158988953,0.0
9.0,0.27001214585945454,1778.5145149230957,0.0
10.0,0.2564861874682292,1773.2200164794922,0.0
11.0,0.24528797909006175,1770.9349575042725,0.0
12.0,0.23604487431954158,1769.2577953338623,0.0
13.0,0.22612943844126174,1772.2476739883423,0.0
14.0,0.2192059313084488,1765.892753124237,0.0
15.0,0.21079154620407106,1774.2149806022644,0.0
16.0,0.2028782152493462,1772.1638278961182,0.0
17.0,0.1964872085646995,1787.4439396858215,0.0
18.0,0.19003401796223662,1796.4172024726868,0.0
19.0,0.1832218707010517,1793.33371591568,0.0
20.0,0.17821789118448433,1819.4449400901794,0.0
21.0,0.1737578981911444,1821.1314678192139,0.0
22.0,0.1684651851373106,1825.9502143859863,0.0
23.0,0.1638926833486036,1841.4666395187378,0.0
24.0,0.16079278941626768,1863.1763563156128,0.0
25.0,0.15586896158892574,1883.4444947242737,0.0
26.0,0.15175219077656113,1884.522530078888,0.0
27.0,0.14920619933096282,1908.6506850719452,0.0
28.0,0.14631120303000572,1917.576123714447,0.0
29.0,0.14234700618865515,1952.034007549286,0.0
