Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.7766114542743011,405.8823263645172,0.24600978931687592
1.0,0.587095594573157,381.1433573961258,0.19238135773568846
2.0,0.5130161384195102,368.31153869628906,0.1930197914449883
3.0,0.4674690580595702,364.61974370479584,0.19642477122792085
4.0,0.43885285336874913,363.9886168241501,0.21047031283251755
5.0,0.41671234320555933,368.82145953178406,0.2138752926154501
6.0,0.3995668409662266,372.87105762958527,0.22643115556501384
7.0,0.3846261339465324,377.3382078409195,0.2372845286231113
8.0,0.3732444610454139,377.5820688009262,0.24452011066184295
9.0,0.36132984975285615,374.85210144519806,0.2592040859757395
10.0,0.35191970768896086,369.43035596609116,0.2755905511811024
11.0,0.34311064202202474,362.492199242115,0.2853798680570334
12.0,0.3327094549324879,355.77909421920776,0.3028303894445627
13.0,0.32405126472417495,347.9319192767143,0.3102787827197276
14.0,0.31581310706162385,342.7648522257805,0.3170887422855927
15.0,0.3093981692916395,335.0059352517128,0.3309214726537561
16.0,0.30311731374087303,328.4729895591736,0.33560331985528835
17.0,0.29564268316190245,319.145962536335,0.3517769738242179
18.0,0.28975820816156833,307.95779460668564,0.37092998510321346
19.0,0.28245702408325096,300.414474606514,0.38157054692487763
20.0,0.27651969282210237,291.49655187129974,0.3975313896573739
21.0,0.2711680367221735,291.3309999704361,0.39923387954884015
22.0,0.26545989452301844,285.59019207954407,0.4098744413705044
23.0,0.2614698127717247,286.97423726320267,0.4079591402426048
24.0,0.2556527451474716,280.2571523785591,0.418599702064269
25.0,0.25226036968377946,280.0810255408287,0.41945094701000213
26.0,0.24799703680840637,271.93753558397293,0.4275377739944669
27.0,0.24326743081191957,267.01492923498154,0.43711427963396465
28.0,0.24058522708433144,266.99019622802734,0.43732709087039795
29.0,0.2349560042865319,263.9406149983406,0.4496701425835284
