Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.1343365671108494,2297.3256669044495,0.0
1.0,0.6927823429824506,3303.7039589881897,0.0
2.0,0.5903610970507874,3437.1896362304688,0.0
3.0,0.5392013365834701,3363.480697631836,0.0
4.0,0.5034189987120935,3325.9109313488007,0.0
5.0,0.47373805494560306,3295.735266685486,0.0
6.0,0.44846897941050945,3264.437332391739,0.0
7.0,0.42525970357526516,3233.8926882743835,0.0
8.0,0.40448765861511066,3200.268748521805,0.0
9.0,0.38331820256249527,3175.574373483658,0.0
10.0,0.3668101829396066,3161.5068831443787,0.0
11.0,0.3495658065229427,3134.9150075912476,0.0
12.0,0.33537137701156844,3130.356323003769,0.0
13.0,0.32054804491909805,3111.251816511154,0.0
14.0,0.3089309147786489,3098.455855369568,0.0
15.0,0.2983650767618077,3090.4804775714874,0.0
16.0,0.2877422811010781,3079.979045152664,0.0
17.0,0.2777179535199048,3083.494603395462,0.0
18.0,0.2695871435915538,3076.8910715579987,0.0
19.0,0.26153014753073145,3080.7740910053253,0.0
20.0,0.25422369822565277,3047.9605810642242,0.0
21.0,0.24750588380084657,3074.9376492500305,0.0
22.0,0.24145560840852479,3052.3225231170654,0.0
23.0,0.2363703684616521,3072.3529081344604,0.0
24.0,0.2316190303648888,3064.8547344207764,0.0
25.0,0.2261328733123797,3073.4822013378143,0.0
26.0,0.22216301475817143,3102.295007944107,0.0
27.0,0.21842162815586932,3077.2133042812347,0.0
28.0,0.21363489549485873,3115.6378722190857,0.0
29.0,0.2102458913824752,3103.2695195674896,0.0
