Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.7861882182359672,418.024418592453,0.39987231325814004
1.0,0.5974489757299175,389.75813591480255,0.3715684188125133
2.0,0.5229016557228241,372.8671627044678,0.3341136412002554
3.0,0.4754296348029223,363.51350688934326,0.3079378591189615
4.0,0.44514006337335216,358.63921451568604,0.2932538838050649
5.0,0.4213950693563252,355.48708188533783,0.2824005107469674
6.0,0.4030881502153491,348.9041497707367,0.28346456692913385
7.0,0.3890931156372615,347.32131373882294,0.2800595871462013
8.0,0.37650802754553164,339.4889360666275,0.2868695467120664
9.0,0.36464588424129507,329.57903945446014,0.30453287933602896
10.0,0.35529247520645896,323.1662129163742,0.31751436475845923
11.0,0.3455368228980694,315.6364850997925,0.32411151308789105
12.0,0.33732964141649097,311.37791097164154,0.3366673760374548
13.0,0.3270449883056952,299.4776278734207,0.3596509895722494
14.0,0.31988661417766834,295.8082821369171,0.37092998510321346
15.0,0.31238480793159246,286.3198062777519,0.39072143009150884
16.0,0.30396950021460833,278.33036345243454,0.4105128750798042
17.0,0.2982409508027397,272.1706528663635,0.4241327942115344
18.0,0.2917171992556323,268.835114300251,0.43179399872313257
19.0,0.2847198089913022,265.55990862846375,0.4364758459246648
20.0,0.2789268087216293,259.82918763160706,0.448606086401362
21.0,0.2729429251981688,254.1449710726738,0.46477974037029157
22.0,0.2683450588653329,252.27629733085632,0.46371568418812514
23.0,0.26180493978509767,247.51031148433685,0.47925090444775487
24.0,0.25874001745701103,241.89499080181122,0.4905298999787189
25.0,0.2523230997540598,239.39569008350372,0.49627580336241756
26.0,0.24869020383055937,234.90543621778488,0.505639497765482
27.0,0.24329572052805074,233.2719812989235,0.5098957224941477
28.0,0.24001614171700292,232.3701829314232,0.5084060438391147
29.0,0.2356903138225931,228.04966986179352,0.5167056820600128
