Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.7685092785221153,967.0248959064484,0.0
1.0,0.4993885655185789,1517.7413923740387,0.0
2.0,0.4144148177557414,1889.300503730774,0.0
3.0,0.37216592693462064,1822.6946058273315,0.0
4.0,0.34203789258368034,1837.2421169281006,0.0
5.0,0.3208899064853214,1822.1589045524597,0.0
6.0,0.3022188911748503,1824.3142471313477,0.0
7.0,0.2856162269274536,1801.054048538208,0.0
8.0,0.2719044045541869,1804.1642966270447,0.0
9.0,0.25928278263294646,1797.6681609153748,0.0
10.0,0.24689133869059904,1794.516886472702,0.0
11.0,0.2374108728257467,1785.0391850471497,0.0
12.0,0.2266621542961884,1778.6658453941345,0.0
13.0,0.21731593204746638,1789.3489470481873,0.0
14.0,0.20934168161462996,1760.4587552547455,0.0
15.0,0.20261020926855244,1771.5091462135315,0.0
16.0,0.1935935153139866,1770.1775488853455,0.0
17.0,0.18782469374641725,1774.2438843250275,0.0
18.0,0.1824935746533335,1759.6181056499481,0.0
19.0,0.17591247155039968,1770.2193875312805,0.0
20.0,0.17163487846304862,1764.7528192996979,0.0
21.0,0.1666993958144657,1768.1494328975677,0.0
22.0,0.16171452497922853,1775.7922902107239,0.0
23.0,0.15773644358758607,1775.8067038059235,0.0
24.0,0.15306858417782063,1788.465853691101,0.0
25.0,0.15079547286776368,1789.6681160926819,0.0
26.0,0.14683798690092786,1800.4118812084198,0.0
27.0,0.1448064253067606,1817.6975901126862,0.0
28.0,0.14048821728014596,1815.6886403560638,0.0
29.0,0.137493976810973,1834.297352552414,0.0
