Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.1314019149411465,2249.353616476059,0.0
1.0,0.6861835603816092,3275.18022108078,0.0
2.0,0.5894704989821338,3354.4107604026794,0.0
3.0,0.5402663676885918,3285.9058780670166,0.0
4.0,0.5023754569406322,3236.497069835663,0.0
5.0,0.46883770007512915,3204.345776081085,0.0
6.0,0.4412039219781688,3162.364415168762,0.0
7.0,0.415016891130138,3110.145983695984,0.0
8.0,0.3923772573622408,3092.0721225738525,0.0
9.0,0.37103482781228175,3068.4110465049744,0.0
10.0,0.35293286201312213,3072.7077689170837,0.0
11.0,0.335617022927845,3021.4253945350647,0.0
12.0,0.32108146686701977,3033.1487584114075,0.0
13.0,0.3094966859593097,2998.1703147888184,0.0
14.0,0.2961718980458458,2979.6811561584473,0.0
15.0,0.2847950280518337,2952.34335231781,0.0
16.0,0.2739571289333706,2955.7040977478027,0.0
17.0,0.26477898428897095,2953.8980379104614,0.0
18.0,0.2578443549531542,2940.675449848175,0.0
19.0,0.24957587113128518,2912.6581330299377,0.0
20.0,0.24269743556435383,2882.045615673065,0.0
21.0,0.23656112425290754,2909.404885292053,0.0
22.0,0.2295974198583782,2880.8013529777527,0.0
23.0,0.22442971827223324,2866.177846431732,0.0
24.0,0.2195475121061756,2850.8341732025146,0.0
25.0,0.21440007363521774,2862.4852409362793,0.0
26.0,0.20941401274839966,2863.26184797287,0.0
27.0,0.20487651170086787,2840.5165572166443,0.0
28.0,0.2022230998485023,2839.625783443451,0.0
29.0,0.19816904950589184,2836.6805386543274,0.0
