Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.114859913499822,2309.9060118198395,0.0
1.0,0.6869273142213682,3318.114194869995,0.0
2.0,0.5895020406034844,3443.5743412971497,0.0
3.0,0.5370177106877283,3387.6532044410706,0.0
4.0,0.502225602100743,3370.982111930847,0.0
5.0,0.47273847408526565,3318.2636799812317,0.0
6.0,0.44867786173764995,3295.436600923538,0.0
7.0,0.4248979631776298,3263.3653366565704,0.0
8.0,0.40377219404966924,3220.722912788391,0.0
9.0,0.38404276712613333,3208.148009300232,0.0
10.0,0.3669099377834984,3177.907189846039,0.0
11.0,0.3509598561331202,3150.7413477897644,0.0
12.0,0.3368265507499708,3119.256461620331,0.0
13.0,0.3239274482460568,3099.11767077446,0.0
14.0,0.31161583579584407,3093.16765499115,0.0
15.0,0.3013838925923378,3069.054760456085,0.0
16.0,0.2910695642954078,3047.714725255966,0.0
17.0,0.28077319176801807,3028.502019405365,0.0
18.0,0.2731877188440776,3022.4233162403107,0.0
19.0,0.26555103422265175,3034.5000166893005,0.0
20.0,0.25799870235591504,3018.3312060832977,0.0
21.0,0.25203497635722794,3002.958239555359,0.0
22.0,0.24543125145302017,3011.3808426856995,0.0
23.0,0.23990389883088198,3003.3348438739777,0.0
24.0,0.23403617049618003,3000.51571393013,0.0
25.0,0.22929663299401334,2986.189078092575,0.0
26.0,0.22456286051187901,2992.0586688518524,0.0
27.0,0.2195940704472442,2989.620155096054,0.0
28.0,0.2154205335789604,2993.739504098892,0.0
29.0,0.21252551586278648,2991.247831106186,0.0
