Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.4699721521840341,306.0743834177653,0.35975832807075686
1.0,0.27990984335804076,383.00793679555255,0.44361271812818326
2.0,0.2371457106739242,407.69141028324765,0.4613667447026611
3.0,0.21368396629602926,406.8701568047206,0.4785302371615107
4.0,0.19771250789941164,409.4728597799937,0.4841429986676149
5.0,0.18583571529410084,408.0724466641744,0.4910425541830385
6.0,0.17624977406406692,411.54239116112393,0.48875250347829596
7.0,0.16760265693393422,410.0167880853017,0.48880606193165677
8.0,0.15972426711507726,403.91030888756114,0.49466246065240016
9.0,0.15379293661288285,410.09618242581683,0.4960805266206065
10.0,0.14723525028482648,402.7309721509616,0.5001681052517827
11.0,0.14195210369909064,405.743321488301,0.5012203676158654
12.0,0.13683500582455366,408.133833895127,0.5069108426274954
13.0,0.13107334218472372,401.59519788622856,0.5130252324813113
14.0,0.1264338892295157,403.65171079337597,0.5167771064738891
15.0,0.12286249149730746,405.38684536019963,0.5185844355340546
16.0,0.11897125160365139,406.49734446406364,0.5240750306506745
17.0,0.1156160453464468,403.5910285015901,0.5159828352428787
18.0,0.11173602470128532,411.44255569080514,0.519986756455169
19.0,0.10835452485960997,403.11878497401875,0.5202787037741384
20.0,0.10567885310455104,407.4503981570403,0.524289264464118
21.0,0.10219644867668491,404.62133368849754,0.5344082710945534
22.0,0.09901711738306705,404.70969633261365,0.5296916493771505
23.0,0.09652643402337459,410.6079660207033,0.5331410793526977
24.0,0.0940124482366984,408.7576315353314,0.5365905093282448
25.0,0.09132247488666562,408.19907696545124,0.5422424753692767
26.0,0.08957890245306858,409.18134626249474,0.545331350089731
27.0,0.08800381542286825,414.8774844557047,0.543465214227174
28.0,0.0867684604041891,411.5289976100127,0.5416571896026792
29.0,0.08385124482586642,410.3618127455314,0.5488381957390108
