Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.7757739287028972,1316.2337611516316,0.0
1.0,0.43295431958157676,1914.6284052530925,0.0
2.0,0.35750081151624047,2087.655373891195,0.0
3.0,0.31785925549752075,2044.6004950205486,0.0
4.0,0.2901037937065017,2039.3824262619019,0.0
5.0,0.26850935692474975,2020.1933005650837,0.0
6.0,0.25118225044893205,2005.6039848327637,0.0
7.0,0.23439287908323458,1993.5017175674438,0.0
8.0,0.21914948002785298,1985.3040393193562,0.0
9.0,0.20710584662819603,1963.516981124878,0.0
10.0,0.1956665229044731,1944.2239945729573,0.0
11.0,0.18524736483472878,1954.510287920634,0.0
12.0,0.17624947956479758,1959.4161198933919,0.0
13.0,0.16755060556772108,1948.311453183492,0.0
14.0,0.16035065323375405,1940.4011192321777,0.0
15.0,0.15382422267962745,1938.6108520825703,0.0
16.0,0.14742442357409427,1938.1746899286907,0.0
17.0,0.14086783073348422,1928.594204902649,0.0
18.0,0.13636617653203215,1929.4010054270427,0.0
19.0,0.13143154899826212,1933.07324552536,0.0
20.0,0.1268588753403309,1928.139808177948,0.0
21.0,0.12234232975229642,1937.205189704895,0.0
22.0,0.11877860570671032,1936.0051571528118,0.0
23.0,0.11638488786718768,1939.0819725990295,0.0
24.0,0.11223900217722693,1941.7658902804058,0.0
25.0,0.10923441720981121,1915.6996738115947,0.0
26.0,0.10621712407273588,1939.6675573984783,0.0
27.0,0.10380607410693483,1949.8645571072896,0.0
28.0,0.10085307615029021,1944.5997382799785,0.0
29.0,0.09927368416960508,1959.0531670252483,0.0
