Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.7628587902561351,1114.0652406215668,0.0
1.0,0.48856453368251124,1704.7094333171844,0.0
2.0,0.40950139889600484,1952.4499368667603,0.0
3.0,0.36835629235075884,1885.2498350143433,0.0
4.0,0.340045658883176,1903.3404598236084,0.0
5.0,0.31946420125015845,1891.984426498413,0.0
6.0,0.3009868099922138,1892.9117121696472,0.0
7.0,0.2850588997258741,1883.0942869186401,0.0
8.0,0.27125870195021734,1883.4749596118927,0.0
9.0,0.2585484203292638,1873.510852098465,0.0
10.0,0.24775249573550367,1883.0893754959106,0.0
11.0,0.23737698382640282,1881.9274847507477,0.0
12.0,0.22741625698155896,1870.1651723384857,0.0
13.0,0.2181613331317369,1892.2538282871246,0.0
14.0,0.20926105728625463,1868.2004096508026,0.0
15.0,0.20300745442518509,1904.8152241706848,0.0
16.0,0.19538028482826733,1880.7503368854523,0.0
17.0,0.1898571640113566,1902.7138133049011,0.0
18.0,0.18336805781917342,1904.4055650234222,0.0
19.0,0.17760484475570051,1909.7279767990112,0.0
20.0,0.17228017850720717,1932.3596694469452,0.0
21.0,0.16810041895360597,1924.0499596595764,0.0
22.0,0.16262672963911062,1936.8580656051636,0.0
23.0,0.15911753372550513,1946.9058423042297,0.0
24.0,0.15592668931245623,1956.3783886432648,0.0
25.0,0.15110052775585217,1957.0208518505096,0.0
26.0,0.14747379238983047,1971.2795250415802,0.0
27.0,0.144236418470795,1985.4881126880646,0.0
28.0,0.1413880615438446,1988.5995829105377,0.0
29.0,0.13814393195160565,2022.5815958976746,0.0
